,Producto1,Producto2,Correlacion
52,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104105-73435:169267:169268:92127,-0.11567960178825963
53,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-16:261839:261840:142273,-0.05378294095458998
54,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-30:244845:244846:134243,0.2967361266589737
55,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-330:254488:254489:139111,0.27263476389261027
56,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-367:261835:261836:142264,0.02877690645952219
57,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-455147:1153424:1153423:630218,0.18529845880225537
58,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-455422:1153682:1153683:630618,-0.028072522578144587
59,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-456426:1155955:1155956:631850,-0.23472561920633706
60,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-72829:165644:165645:91387,0.02892271011074532
61,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-72832:165646:165647:91444,0.11458597027891171
62,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104107-77661:180253:180254:97944,0.007227204512070124
63,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104111-26:353573:353574:192764,0.08946457457019776
64,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104111-26:360303:360304:196351,0.08535091658241946
65,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104111-455604:1155694:1155695:631134,-0.030349350134602875
66,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104111-455605:1155679:1155680:631333,-0.14589779223582583
67,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104111-60301:124347:124348:73260,0.007202614850091656
68,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104111-64:1114193:1114194:608238,-0.013440083264261741
69,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT104111-64:551159:551160:277542,-0.17581537003152353
70,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-100:332:869:870,0.09556209276850382
71,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-115:274:653:654,0.023563635415501202
72,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-13447:24489:24490:16202,0.14610080839556336
73,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-13447:24531:24532:16342,0.15362574483017177
74,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-13451:24501:24502:16211,-0.04801881154973984
75,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-13457:24513:24514:16224,0.060925889298482624
76,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-148:338:881:882,0.06315006250709104
77,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-15260:26859:26860:18439,-0.007576986160247365
78,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-154:275:655:656,0.21749666100112156
79,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-158:309:765:766,0.1003717200838547
80,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-21355:38262:38263:26107,-0.03944325124583964
81,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-249:820:2091:2092,-0.168398891496815
82,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-258:334:873:874,0.11584525489519117
83,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-264:351:907:908,-0.025795187711678786
84,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-280:368:960:961,-0.29700045758656174
85,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-281:370:964:965,-0.19482738154120394
86,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-31101:53541:53542:36878,0.0023645603853727857
87,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-31:64:145:146,0.037187214987288816
88,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-32:65:147:148,-0.07503529904866812
89,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-346:464:1180:1181,-0.020587073746038596
90,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-36212:63209:63210:42875,0.025774000753250148
91,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-36215:63238:63239:42882,-0.05560082830852759
92,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-370:628:1616:1617,-0.0218538289824517
93,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-389:625:1610:1611,0.07304430773467736
94,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-390:623:1606:1607,-0.007315227881262581
95,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-392:624:1608:1609,-0.001210222003177404
96,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-394:621:1602:1603,-0.03472559440805
97,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-395:626:1612:1613,0.06405573148114585
98,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-398:721:1871:1872,0.07314798594538842
99,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-40061:70131:70132:47269,-0.01996486734442099
100,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-45497:81653:81654:54005,0.1165139256843887
101,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-46861:84984:84985:55848,0.0037555010950431045
102,cantidad_BAQ-FRU1-CAT1-111:277:659:660,cantidad_BAQ-FRU1-CAT2-50:75:170:171,0.06171834137085407
