,Producto1,Producto2,Correlacion
185,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-455422:1153682:1153683:630618,0.6520582717935308
186,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-456426:1155955:1155956:631850,0.8806883151769601
187,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-72829:165644:165645:91387,0.18663726852949067
188,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-72832:165646:165647:91444,0.39206312314310876
189,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104107-77661:180253:180254:97944,-0.034986243654228845
190,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104111-26:353573:353574:192764,0.27983355306110935
191,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104111-26:360303:360304:196351,0.5452579573606136
192,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104111-455604:1155694:1155695:631134,0.31498209886951345
193,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104111-455605:1155679:1155680:631333,-0.019427926230337105
194,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104111-60301:124347:124348:73260,0.44648553045013717
195,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104111-64:1114193:1114194:608238,0.06968267277685564
196,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT104111-64:551159:551160:277542,-0.11128680141142382
197,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-100:332:869:870,-0.3957230742076972
198,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-115:274:653:654,0.41109307595650696
199,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-13447:24489:24490:16202,-0.18734521546444172
200,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-13447:24531:24532:16342,-0.20203486174826327
201,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-13451:24501:24502:16211,0.35157010482659107
202,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-13457:24513:24514:16224,-0.29652143320011165
203,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-148:338:881:882,0.0881585436542627
204,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-15260:26859:26860:18439,0.5384487313539572
205,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-154:275:655:656,0.26823650672289423
206,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-158:309:765:766,0.21734576678490475
207,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-21355:38262:38263:26107,0.4364328086845356
208,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-249:820:2091:2092,0.4850710877549137
209,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-258:334:873:874,0.35496573875689197
210,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-280:368:960:961,0.44272823298595687
211,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-281:370:964:965,0.614277575394607
212,precio_BAQ-FRU1-CAT1-14:49:115:116,precio_BAQ-FRU1-CAT2-31101:53541:53542:36878,0.3146967187430778
